person_id,company_id,join_date
3efae03c-b5a0-464c-9ae3-ac32054ec5d4,3fd9352c-2243-4bc5-be6f-b41e0f93ccf8,2024-03-23
0e943cc9-1d06-4ae9-84c0-bd555743707c,3fd9352c-2243-4bc5-be6f-b41e0f93ccf8,2020-04-26
81ee3d47-5507-42d3-8011-de8a4ee86f67,992d7da8-3211-4938-8900-1309ccf155ef,2022-05-07
4fabdf78-2a15-4e97-8b86-443d56bd82be,992d7da8-3211-4938-8900-1309ccf155ef,2022-07-23
3a93c2ae-0654-41ae-8701-09362ebdebd1,992d7da8-3211-4938-8900-1309ccf155ef,2024-06-16
c69ef4fd-07e5-4750-ab5e-0abdd9e6624d,992d7da8-3211-4938-8900-1309ccf155ef,2021-12-26
c90bdc0d-c98b-474a-ab60-2fad398bd2ff,992d7da8-3211-4938-8900-1309ccf155ef,2021-09-17
f06144bb-a0f3-4266-ae73-590a8caf5686,eccbb891-7558-4aef-8a1d-4cd316d02bed,2021-05-10
670b3b6a-0c1f-416b-8d52-45dfbb5c6018,eccbb891-7558-4aef-8a1d-4cd316d02bed,2024-03-21
5a746840-7cc0-4fe3-8e74-da975a5a311f,8bbafed7-a6a5-4caa-a19f-983999fa9b74,2023-03-03
ae62d0d7-e12b-40cd-a5f2-db30fecc147e,8bbafed7-a6a5-4caa-a19f-983999fa9b74,2024-03-16
e2139fd6-2cae-45a3-9bc3-5b08aec878ba,8bbafed7-a6a5-4caa-a19f-983999fa9b74,2020-07-25
89d4e8cf-f8f2-40a8-801d-dad2d2f95db3,c9e4506b-400b-4930-b9cc-dc1cc23e400e,2021-11-10
5de93608-5c7a-4fd4-bd5b-6fa08f24a5a6,c9e4506b-400b-4930-b9cc-dc1cc23e400e,2023-04-02
82c6ba0b-a226-4d28-a6b8-4ed44e974e72,c9e4506b-400b-4930-b9cc-dc1cc23e400e,2020-08-14
5df7c635-c86f-485a-80eb-bae2c7e9ec73,c9e4506b-400b-4930-b9cc-dc1cc23e400e,2020-06-07
b723041e-c06b-49d8-aec2-166da52bef44,a35c90c6-7a6e-4582-aa9e-886e7b45d552,2021-01-21
d97cb4b3-d8bf-43f1-812b-b155fc66e0db,a35c90c6-7a6e-4582-aa9e-886e7b45d552,2022-02-27
bf324141-cd89-4b67-ab30-e465b3c38b78,a35c90c6-7a6e-4582-aa9e-886e7b45d552,2023-05-25
40dfe032-4e92-4676-a7b1-f71c50ad8c1f,a35c90c6-7a6e-4582-aa9e-886e7b45d552,2024-05-10
282aa49a-361d-44e0-9ebb-9aead0fbe4a0,746d6215-7266-476b-9696-855e4af7cadb,2020-10-21
c74301a3-a051-495c-acef-ada4b498ff79,feb6a48c-3610-4b01-b985-5a79d14180ea,2022-12-15
21a82baa-2fa3-41e3-a883-3d05b4d7474d,feb6a48c-3610-4b01-b985-5a79d14180ea,2020-02-17
ccdc82f4-c447-4001-aecc-f2f148716ed2,f6b1bf8d-ed8c-437c-8623-76a7818fc5a5,2020-12-12
4cc33832-e223-4c2a-9770-795f3231242b,f6b1bf8d-ed8c-437c-8623-76a7818fc5a5,2020-04-06
c490f193-1846-46e9-8dc6-2940146a4cb2,f6b1bf8d-ed8c-437c-8623-76a7818fc5a5,2023-05-15
2f1e0892-ea71-4167-ab6e-08ec11ff57ec,f6b1bf8d-ed8c-437c-8623-76a7818fc5a5,2022-07-10
e34c77d4-4103-4125-ad00-04f0edd6f414,94dcc28b-a837-482b-9640-e87dc63fa2c4,2020-05-26
795c4154-84dc-4234-93cd-f2af6ab502f4,40fbf0e9-12fa-4223-919c-a75860ba81c7,2022-06-06
a4f7f0af-d405-45f3-9513-1830cf0e3fd2,572aa9bc-3b8e-42bf-b273-9f69d0745edd,2022-05-11
f163b8b6-cd05-482c-ad38-5e35853e9c1c,572aa9bc-3b8e-42bf-b273-9f69d0745edd,2024-04-05
54895da4-e5bc-4378-baa9-72bc5dc67156,8f032c24-b52a-4b27-a0af-6bd3b4f73415,2024-03-05
2d24696f-2bad-400a-a2c9-a0ab9d52cf9b,8f032c24-b52a-4b27-a0af-6bd3b4f73415,2024-06-04
c252e98c-d9a0-4eda-9d27-e5008ced48da,ad62590a-c2e9-43fa-9ab8-280c2a021d96,2022-07-02
b29e6f81-ce75-4aa8-8b76-93317963a928,ad62590a-c2e9-43fa-9ab8-280c2a021d96,2020-03-08
f6ee97f3-e2db-4054-8abd-0fb875aca789,ad62590a-c2e9-43fa-9ab8-280c2a021d96,2022-02-11
f10524e0-a4cc-4c16-8d8e-b96d5de7c72e,997ddb20-4418-415f-bf6c-df5be3fa7cda,2020-08-29
2830d84e-4451-4d6f-b974-a3e8655d5fd8,ce31e92a-812e-4aab-90e6-8b7c017d169e,2021-11-06
b60b4fd7-777c-495b-b8d1-cca1c6708ec6,ce31e92a-812e-4aab-90e6-8b7c017d169e,2023-04-16
88a1e059-8249-4895-9adb-074f824d01e3,ce31e92a-812e-4aab-90e6-8b7c017d169e,2023-04-24
3e09205a-1265-4044-8204-ee84097d8ec1,ce31e92a-812e-4aab-90e6-8b7c017d169e,2022-12-23
80d000bb-9e75-4520-b038-c932987d3745,ab1077a5-fbae-4f8f-abb3-b0b128d74c30,2023-09-16
a000acfe-59fc-4bda-ae68-c42824bb84e2,ab1077a5-fbae-4f8f-abb3-b0b128d74c30,2022-10-15
60374811-eeb8-42e0-bca2-bdb04fcfd882,ab1077a5-fbae-4f8f-abb3-b0b128d74c30,2023-01-24
a0d05128-1761-4aba-92b2-6934124c881d,3524bbdd-ef86-4012-a1c1-c5ea95b4957c,2023-02-15
fc0e6258-76f7-4865-b57b-885a65f154d9,3524bbdd-ef86-4012-a1c1-c5ea95b4957c,2023-12-05
3bef53b9-9c99-4abe-8f11-75e8e0ea8839,4527345f-048d-4c21-bcea-dabfe66fffb0,2021-10-26
fd3fe948-c47a-4012-8733-db0655e49e9e,4527345f-048d-4c21-bcea-dabfe66fffb0,2022-02-10
00720576-27c1-4616-b5a7-3153339779d1,65019be1-9c38-4aa8-a08c-ae6c4c8fedac,2021-10-02
5013e293-8415-4589-abaa-32863a0dfccf,65019be1-9c38-4aa8-a08c-ae6c4c8fedac,2021-05-20
5da2cb4d-7bbd-41d9-9444-4b56ef814926,65019be1-9c38-4aa8-a08c-ae6c4c8fedac,2020-10-27
5d3fc4d8-5e00-448f-8315-ac4610e86ee1,65019be1-9c38-4aa8-a08c-ae6c4c8fedac,2021-02-13
c77d61a9-f739-4daf-a2c9-93ec79177413,65019be1-9c38-4aa8-a08c-ae6c4c8fedac,2022-10-18
d2bc5a0e-546b-43f1-bcc0-11359c460071,805a1cdb-2127-41ab-bb07-7bc2f6cecab9,2023-11-06
8fd3337a-1b7c-4614-b072-08ce3a9104de,805a1cdb-2127-41ab-bb07-7bc2f6cecab9,2021-03-26
3f6730b7-8f2c-4f23-8912-ed54e99072ea,805a1cdb-2127-41ab-bb07-7bc2f6cecab9,2020-11-07
a3d7f62f-ec70-42ee-961d-2a07ba08c930,805a1cdb-2127-41ab-bb07-7bc2f6cecab9,2021-06-22
99bc2775-0690-471c-b029-8c53d42e18c6,b39a8ab3-9a9b-4476-bae4-a65d61b51101,2023-11-03
7f71db34-7cbd-4d11-8565-b2b6e49bff73,b39a8ab3-9a9b-4476-bae4-a65d61b51101,2022-02-28
7cc717f7-0b1b-4d2e-8533-6cd1a3b41744,b39a8ab3-9a9b-4476-bae4-a65d61b51101,2023-08-24
cfc5fad5-6be8-44ba-8066-634128e22c5a,bcbd7416-1fcf-4197-ba3f-c25212bf6003,2020-04-24
b85e6300-cce7-4c2d-b4a0-659330f59fd6,bcbd7416-1fcf-4197-ba3f-c25212bf6003,2021-07-22
92072ec6-9c3f-47fa-a786-8f5dea32984f,65bb41c7-09f0-4b57-bc3a-917daabec9ff,2022-10-07
fbe9dbea-08d4-4de4-b9ab-73e75c2e8c2e,65bb41c7-09f0-4b57-bc3a-917daabec9ff,2020-09-21
4f70c461-3298-4b48-8948-90d7ced13866,65bb41c7-09f0-4b57-bc3a-917daabec9ff,2022-09-23
52401684-f882-4a28-876e-32247c83441f,65bb41c7-09f0-4b57-bc3a-917daabec9ff,2021-04-26
b3405108-f453-41b5-bf76-d7f66907f9ae,637bbc68-5a38-4c6e-b463-b475ebddaf75,2023-11-18
d04b905f-4585-42c7-8ec2-1a35ca0ef2d0,637bbc68-5a38-4c6e-b463-b475ebddaf75,2024-05-25
a8a2a484-1e27-42b1-849b-b18bb31976a0,637bbc68-5a38-4c6e-b463-b475ebddaf75,2021-04-28
dcaf449a-f61d-4c44-87cd-2d8400bd672c,fd269adf-d3da-4e50-b135-ce2a9989803d,2023-06-23
2a28e070-8ff2-4f20-84f6-5d79b7e5e52f,fd269adf-d3da-4e50-b135-ce2a9989803d,2024-06-25
98a44b63-b830-4cf9-a74e-dbc99a45bbe5,fd269adf-d3da-4e50-b135-ce2a9989803d,2023-12-13
5ed2d628-8ee3-4d9b-917d-7290c930bcc6,fd269adf-d3da-4e50-b135-ce2a9989803d,2020-05-06
400b54bb-faf7-4dfb-8b41-4d15777a5a97,fd269adf-d3da-4e50-b135-ce2a9989803d,2023-03-18
f9ffdcf5-674f-4454-8a52-0aeb63e98a54,8d23cb49-a4e9-4a73-b31a-2c40654572dc,2024-05-29
881a30b9-c149-4a2a-b1c0-380aab8aa6ad,8d23cb49-a4e9-4a73-b31a-2c40654572dc,2022-12-16
f943cd8f-d66e-45ad-9b9a-eb602012ec62,8d23cb49-a4e9-4a73-b31a-2c40654572dc,2022-01-23
eca99793-fb65-41de-941a-31f83b5b3218,8d23cb49-a4e9-4a73-b31a-2c40654572dc,2022-10-30
7f8c413d-db71-419e-9b58-4784ae9efbad,ba2b39a0-2166-4728-823d-fb0ad1096b57,2022-07-15
1a5fa638-0504-4ff4-a426-456bc0157dc6,ba2b39a0-2166-4728-823d-fb0ad1096b57,2021-01-20
48946d46-9357-4537-878d-0a0999086ce2,ba2b39a0-2166-4728-823d-fb0ad1096b57,2024-04-22
95191b9e-ebaf-4d33-9168-aa5b7a921234,ba2b39a0-2166-4728-823d-fb0ad1096b57,2022-04-30
3aacfbbf-cbed-4f20-8fe2-270769882cf2,ba2b39a0-2166-4728-823d-fb0ad1096b57,2021-03-15
7036f59b-e99d-4e29-9ed1-ca0a974b3bac,10eafbf4-fe08-4696-86c3-90ad11d1e88b,2020-07-30
400a5d28-afd7-4a6a-b020-fcace21a3449,10eafbf4-fe08-4696-86c3-90ad11d1e88b,2023-02-13
6fb1e799-b1bb-4998-92d1-130a3fcde1ef,10eafbf4-fe08-4696-86c3-90ad11d1e88b,2021-04-25
6bb28d29-06e0-416c-b770-58be2b7ef071,10eafbf4-fe08-4696-86c3-90ad11d1e88b,2021-02-12
ae8820c1-197d-41aa-9886-05a54f9078e3,839ebcc4-e961-4f9b-8499-1018a229ed67,2020-02-27
80d8a4a2-50ca-4db3-a770-ed027fe853d1,0c1fb393-94a6-49d4-bf49-a60270baec57,2021-09-11
79625bf5-3f43-43d8-8d62-cf17050fd2f2,0c1fb393-94a6-49d4-bf49-a60270baec57,2022-05-25
ae0fb3e6-9984-4d3b-ad02-b287c17133a4,0c1fb393-94a6-49d4-bf49-a60270baec57,2022-12-23
b5256c0b-2957-4d07-bec5-1192b04154fb,0c1fb393-94a6-49d4-bf49-a60270baec57,2023-11-22
9f329d92-7ab5-4a0f-8250-2fe4bc07f30d,8156e138-761d-4d99-b8cb-89f0fb3992af,2024-04-02
5790c007-5d08-42d7-94c6-c4141015d06e,8156e138-761d-4d99-b8cb-89f0fb3992af,2024-03-30
902be8b7-d34f-4119-bc0f-90198b8086e9,8156e138-761d-4d99-b8cb-89f0fb3992af,2020-06-17
2ea5a38f-02fd-4a0d-b2e4-61e6249bc66e,29d986b8-b5e1-48e4-885f-3bc2aa7c0472,2024-02-24
3033ed19-251c-4f3c-bc71-23badb2b3ae5,29d986b8-b5e1-48e4-885f-3bc2aa7c0472,2024-03-05
b4e7a047-1e3f-48f2-9164-2cbe668143bc,8017126f-fdf1-4e0f-9dc0-cc4f5fee2576,2023-10-24
bc3af101-c9d0-419e-8032-492d5486b9b8,17898994-d0a4-4ee9-a3f0-8b9d9c942cb6,2021-07-16
3a772514-07ff-4ec3-be8d-d4959e7b9af9,17898994-d0a4-4ee9-a3f0-8b9d9c942cb6,2020-08-18
8ac4902c-bdee-4df4-8e77-d98a0fcaa767,17898994-d0a4-4ee9-a3f0-8b9d9c942cb6,2022-07-18
f9c7ee11-870f-4ee6-ba7a-d24bc60ab6f4,35eacc81-1e8b-4801-9da0-5da18ec591d1,2021-03-14
53139c66-ea5b-43a8-982b-a05bf6e4fc93,35eacc81-1e8b-4801-9da0-5da18ec591d1,2024-04-18
e1690115-e3e5-4f3b-a6a8-f3b5fd68105b,35eacc81-1e8b-4801-9da0-5da18ec591d1,2021-08-03
16788262-31da-4987-860e-dbaad28340d5,35eacc81-1e8b-4801-9da0-5da18ec591d1,2022-04-28
755192c3-07e3-4695-9cb5-525463aca499,35eacc81-1e8b-4801-9da0-5da18ec591d1,2021-02-03
dd73636d-678d-42ce-a1cf-98e2752542b6,f1ecbada-3f3b-4dd8-8bbc-b23b9cbce8c2,2021-06-10
5d1eb132-543a-4fe0-a916-287470b6ee18,f1ecbada-3f3b-4dd8-8bbc-b23b9cbce8c2,2020-02-07
1076c31b-01bd-49f2-ab27-ea8a72a01661,947228b7-c35a-43ef-ba2c-fed83578ccb6,2022-04-13
e71ae53c-5be9-4277-aaf5-3f06ca2cf25d,947228b7-c35a-43ef-ba2c-fed83578ccb6,2024-03-12
ad536c1e-c93c-4a78-b92f-97b8399e8b05,947228b7-c35a-43ef-ba2c-fed83578ccb6,2020-04-29
ae1ffa44-7077-4100-b58e-11f68058b1b1,e825062a-b4d4-4887-9f48-249f5293696e,2023-05-26
ca804842-9d94-4191-8c1e-d25ab690c630,e825062a-b4d4-4887-9f48-249f5293696e,2023-09-27
10ca2633-cc35-4538-bc72-8a83b14f3b28,e825062a-b4d4-4887-9f48-249f5293696e,2021-02-26
aa1bcaa5-8d84-49e5-9870-d9b5ad7e6e6a,4def5f29-68c1-46a6-9c35-e09987e0ec4b,2024-04-16
1420c312-5fa0-4925-938d-17af41b93348,4def5f29-68c1-46a6-9c35-e09987e0ec4b,2023-11-18
fa839e09-d1e5-4dfe-b58e-204ea914e5c9,4def5f29-68c1-46a6-9c35-e09987e0ec4b,2022-08-27
394c975b-233e-4820-949e-7ce4cec92807,4def5f29-68c1-46a6-9c35-e09987e0ec4b,2021-04-09
3428ab6d-4856-485a-b700-dba781fd4e1e,4def5f29-68c1-46a6-9c35-e09987e0ec4b,2020-06-03
ea9cc496-bc9e-4264-a2f4-9e2aa25fa200,bb932be8-7382-46eb-868a-07ddce613fc3,2023-09-29
843879f3-4e35-4cd5-87b7-0d49df3bc241,96ab17e2-eb8c-499c-9b0c-040138259bda,2020-09-20
3e5e9fa0-62d9-4601-b2ec-c8ac183c65b7,96ab17e2-eb8c-499c-9b0c-040138259bda,2023-12-13
07d5616f-84a0-4833-9972-fc0c797ac89d,96ab17e2-eb8c-499c-9b0c-040138259bda,2021-09-03
747ca2a0-e8c2-4944-84ad-423b6f85ba71,96ab17e2-eb8c-499c-9b0c-040138259bda,2022-04-30
1cd1da5a-ffbb-4410-a1e6-0c844500e96a,96ab17e2-eb8c-499c-9b0c-040138259bda,2022-07-22
1f297b8e-37c4-46da-bf14-2d8d4b358ebb,6b0f06ad-3b99-47a5-b281-da8bb89d0b2e,2022-07-17
5cf56315-09f5-4c2f-be3a-39fa92293292,6b0f06ad-3b99-47a5-b281-da8bb89d0b2e,2020-07-05
9cf0f3a8-2739-4167-94f6-c0d093bab5ba,bc2410a7-0789-485f-b3d1-cd91db2396c0,2024-05-17
bb854de9-3f93-4a86-8443-e2fa966a8ff2,bc2410a7-0789-485f-b3d1-cd91db2396c0,2020-07-01
97ef5c0a-23c3-4b29-b979-79b9d32c6193,bc2410a7-0789-485f-b3d1-cd91db2396c0,2021-09-13
0246f043-92e7-44d2-97fb-7183108493e7,bc2410a7-0789-485f-b3d1-cd91db2396c0,2023-11-14
5d1f9159-de17-4a6b-8d8a-449bf3de7bac,bc2410a7-0789-485f-b3d1-cd91db2396c0,2022-03-04
174187fc-1acc-4b94-8a41-3f12d29aec6e,0df9f9ca-6373-4cf6-ab6e-5ac1b6ee1800,2020-06-17
9dc4c19a-03c6-4e3f-8e8c-db13926b6e4e,0df9f9ca-6373-4cf6-ab6e-5ac1b6ee1800,2021-08-23
c85bde31-d138-43ef-97d0-5118cfb31f07,cd29cfa6-ca30-4882-898d-a749eb365a6b,2023-11-08
fb178940-de88-4f63-8ed2-221caf328103,cd29cfa6-ca30-4882-898d-a749eb365a6b,2023-05-02
d0ba5a6f-3e2e-4be8-b857-75d7d20e3ce9,dcf54dd6-d6c0-4ca2-8bf3-b880a0c137f7,2020-11-19
a60191f8-9e6c-495a-8b64-c994926f4310,dcf54dd6-d6c0-4ca2-8bf3-b880a0c137f7,2020-02-21
28c3b7d7-fa03-4c51-8572-ceb4cb184937,dcf54dd6-d6c0-4ca2-8bf3-b880a0c137f7,2022-02-05
64c00e3e-e685-4e5e-aded-637971ccee1d,dcf54dd6-d6c0-4ca2-8bf3-b880a0c137f7,2024-04-13
5cc7ef71-2021-486d-be9c-1efdb9e84034,dcf54dd6-d6c0-4ca2-8bf3-b880a0c137f7,2021-07-13
26130b57-2564-4741-b1b1-6f9c454c17ff,3b485528-43e9-408e-81da-60e613518cde,2021-11-30
3bd9d910-6044-4842-9f7a-f7a7b432335f,3b485528-43e9-408e-81da-60e613518cde,2024-07-01
268ab295-1b7c-4e50-8102-bd5df15cb82d,3b485528-43e9-408e-81da-60e613518cde,2021-08-06
2602f3fc-3731-4c8c-adcc-8ad59d0463a0,9f487432-01d2-4dfc-8fc9-8df7c4e41def,2024-06-29
b1945b21-832e-4439-9b3a-b2579ebb18ec,9f487432-01d2-4dfc-8fc9-8df7c4e41def,2024-05-28
c3d859c6-6290-4a53-a1d0-96d6b6cab7f1,9f487432-01d2-4dfc-8fc9-8df7c4e41def,2020-08-11
70db7f79-9b71-47f4-8a24-4138a37fc699,9f487432-01d2-4dfc-8fc9-8df7c4e41def,2022-02-27
6b52869c-7f6f-42bf-a9c4-a7d2f321c711,9f487432-01d2-4dfc-8fc9-8df7c4e41def,2022-07-09
9f6c4945-4709-41a2-bd29-d42c687a2345,1355dd80-a0f5-463c-bf04-cca799bdb7f6,2020-01-10
539b676f-e329-45f6-b69f-bd2143fb2d28,1355dd80-a0f5-463c-bf04-cca799bdb7f6,2021-10-20
43199c0c-16fe-403b-b10c-b9f69c83cb84,1355dd80-a0f5-463c-bf04-cca799bdb7f6,2021-03-28
273d9946-851a-4a0d-ad36-3547800b9a43,1355dd80-a0f5-463c-bf04-cca799bdb7f6,2024-03-24
